,mean_2,var_2,og_var_2,p_val_2,mean_3,var_3,og_var_3,p_val_3,mc_type
hubers,3.8406157175217577,0.01038635288315403,3.853711178175711,0.5948103792415169,5.696079173555832,0.0041651100678335665,5.585487389709156,0.9401197604790419,random_order
norm,0.06770735691260221,4.132561299853256e-05,0.051839629577298804,0.998003992015968,0.07536872647229918,3.694479516892761e-05,0.06877328930108367,0.8542914171656687,random_order
tss,2434.3552472170163,565.3664367327922,2250.0525960380573,1.0,2015.167966631643,801.9044151102908,1644.43235953048,1.0,random_order
hubers,3.923405915046063,0.02883970967748458,3.853711178175711,0.6806387225548902,5.721574641276463,0.04216391618747435,5.585487389709156,0.7365269461077845,pca_trans
norm,0.07039052003016502,6.316329233676445e-05,0.051839629577298804,0.9960079840319361,0.07354007157866414,4.588391758577805e-05,0.06877328930108367,0.7564870259481038,pca_trans
tss,2169.0453675386493,21311.260822609696,2250.0525960380573,0.2694610778443114,1579.2912781880893,11213.847121674811,1644.43235953048,0.249500998003992,pca_trans
hubers,6.143339291533785,0.02881803207229027,3.9534885602574223,1.0,8.89705916607389,0.030494860673770715,5.523494440768884,1.0,min_max
norm,0.0789758905172312,3.9571202475677186e-05,0.06676238694869659,0.9900199600798403,0.07191081000516994,1.4462242881900303e-05,0.07141133799403654,0.5489021956087824,min_max
tss,5332.625117213776,31103.036346673325,2181.9938009874195,1.0,4371.257548208023,22887.304055178585,1670.0304328486984,1.0,min_max
hubers,3.8340445802256875,0.01255226392115056,3.9534885602574223,0.011976047904191617,5.68862319569433,0.006925526529259833,5.523494440768884,0.9520958083832335,random_order
norm,0.06811784130968863,4.9290570869589906e-05,0.06676238694869659,0.5528942115768463,0.07485839230241173,3.8594719332725306e-05,0.07141133799403654,0.6986027944111777,random_order
tss,2455.5772762497068,3247.7760144854788,2181.9938009874195,1.0,2055.7014013148573,3651.101762531087,1670.0304328486984,1.0,random_order
hubers,3.920561551165484,0.028087800147251114,3.9534885602574223,0.4411177644710579,5.6874076643148905,0.03697512010865825,5.523494440768884,0.7884231536926147,pca_trans
norm,0.07693376438803357,7.430548665682573e-05,0.06676238694869659,0.8802395209580839,0.07649193561962706,5.25810575494714e-05,0.07141133799403654,0.7485029940119761,pca_trans
tss,2118.4729657818007,16936.465532135175,2181.9938009874195,0.32335329341317365,1581.5069906229965,9679.645878060708,1670.0304328486984,0.16966067864271456,pca_trans
hubers,6.369813115988174,0.026218148067965893,4.345170489634227,1.0,9.393307620482766,0.03288542801161307,6.170909046615618,1.0,min_max
norm,0.061523311021255224,2.2868668789651797e-05,0.07172443122376582,0.023952095808383235,0.06573920220601741,1.3648497923716397e-05,0.06474774632793963,0.6047904191616766,min_max
tss,6332.596137226979,63240.9012213021,2403.9356976686167,1.0,5178.94651184505,54130.52298666237,1890.0581614964572,1.0,min_max
hubers,4.194771589812105,0.019282753725314343,4.345170489634227,0.003992015968063872,6.237914761603428,0.006559471529516771,6.170909046615618,0.7944111776447106,random_order
norm,0.06392185354669135,4.044353609055529e-05,0.07172443122376582,0.1217564870259481,0.07004456435074068,3.1696756523253333e-05,0.06474774632793963,0.8363273453093812,random_order
tss,2937.5595785106802,3937.7694280146966,2403.9356976686167,1.0,2459.7951388623173,4322.963297278848,1890.0581614964572,1.0,random_order
hubers,4.314007319297467,0.042550487880192576,4.345170489634227,0.4530938123752495,6.184395487408242,0.05460144564783882,6.170909046615618,0.5329341317365269,pca_trans
norm,0.07338780926175816,6.166277562595073e-05,0.07172443122376582,0.5588822355289421,0.06779901491929681,3.217697104667217e-05,0.06474774632793963,0.6906187624750499,pca_trans
tss,2398.6905527722192,24995.88464609392,2403.9356976686167,0.48303393213572854,1799.6656838251802,14182.200423993494,1890.0581614964572,0.2435129740518962,pca_trans
hubers,6.143166319707477,0.023341185612854105,4.125982345786257,1.0,9.045906067023756,0.033281705153169173,5.948134984590657,1.0,min_max
norm,0.06483760829518215,2.7627876516015824e-05,0.0662282680243528,0.35528942115768464,0.06891943741321445,1.549221067923035e-05,0.07413360529849827,0.09780439121756487,min_max
tss,5881.356434256617,58070.53456537916,2465.1416427361546,1.0,4823.926762348527,53533.57525429079,1862.4328747996844,1.0,min_max
hubers,4.085447416279616,0.011220460265808654,4.125982345786257,0.4750499001996008,6.034699139165541,0.0077929490474560525,5.948134984590657,0.8143712574850299,random_order
norm,0.07094892256106618,4.4488728386261955e-05,0.0662282680243528,0.7624750499001997,0.07510911618029817,3.4367991906557194e-05,0.07413360529849827,0.5369261477045908,random_order
tss,2716.461576763315,5253.1220417757895,2465.1416427361546,1.0,2277.072765734255,5882.169274236941,1862.4328747996844,1.0,random_order
hubers,4.088608646469226,0.03632646956903245,4.125982345786257,0.45708582834331335,5.996880434531713,0.04268203548518873,5.948134984590657,0.5948103792415169,pca_trans
norm,0.06617781786370153,5.741576763537656e-05,0.0662282680243528,0.46706586826347307,0.06941777885420201,3.987084004372504e-05,0.07413360529849827,0.22355289421157684,pca_trans
tss,2440.369444629973,26022.22086348364,2465.1416427361546,0.43313373253493015,1820.9764402853382,14756.845948388398,1862.4328747996844,0.36327345309381237,pca_trans
hubers,6.01656482454171,0.019127805263733106,4.39723113410559,1.0,8.873225399712572,0.026287015577512198,6.283678224502368,1.0,min_max
norm,0.06462963190310034,2.7375985093063373e-05,0.07129034236348208,0.09780439121756487,0.06891716438912221,1.3561739367616373e-05,0.06469234785970766,0.9021956087824351,min_max
tss,5668.5352422195065,42272.84763541873,2563.865889869865,1.0,4656.815345119333,35807.348003884974,1983.1656312490736,1.0,min_max
hubers,4.172938982085378,0.009847238384039902,4.39723113410559,0.001996007984031936,6.145687514747754,0.010190305937564806,6.283678224502368,0.11976047904191617,random_order
norm,0.07312203750242834,3.5133734727018236e-05,0.07129034236348208,0.6227544910179641,0.07536567918617507,3.0971174116413255e-05,0.06469234785970766,0.9740518962075848,random_order
tss,2772.5718726981318,7086.8350922072395,2563.865889869865,1.0,2311.661343929778,7878.496658690377,1983.1656312490736,1.0,random_order
hubers,4.235933229649639,0.03839382700115695,4.39723113410559,0.18363273453093812,6.145372217796924,0.043532488697598244,6.283678224502368,0.24151696606786427,pca_trans
norm,0.0691938187961642,6.168390433136389e-05,0.07129034236348208,0.40119760479041916,0.06831328681858675,3.8151589429518324e-05,0.06469234785970766,0.6986027944111777,pca_trans
tss,2457.302662495942,23479.541522835894,2563.865889869865,0.22954091816367264,1826.5589158650823,13222.380877255522,1983.1656312490736,0.0998003992015968,pca_trans
hubers,6.04255048968231,0.023826012049816613,3.9874093630427825,1.0,8.860929098506238,0.02819583285326396,5.786714724411835,1.0,min_max
norm,0.07054313367650894,3.54595615859328e-05,0.06661422448879532,0.7564870259481038,0.07112655452144484,1.6621524101163942e-05,0.07121552196511705,0.48303393213572854,min_max
tss,5508.681098164939,37800.891008602826,2148.7246524626003,1.0,4497.92343298104,29008.75520586496,1522.3457856048803,1.0,min_max
hubers,3.913614173562646,0.010548806775131266,3.9874093630427825,0.21157684630738524,5.780254374989205,0.007183482434850632,5.786714724411835,0.5588822355289421,random_order
norm,0.06986744931097624,3.8752518453749785e-05,0.06661422448879532,0.6986027944111777,0.07414364594591102,3.549971151132923e-05,0.07121552196511705,0.6986027944111777,random_order
tss,2504.8815224971695,3533.355365588375,2148.7246524626003,1.0,2109.058367693511,4064.6649136809447,1522.3457856048803,1.0,random_order
hubers,3.9731341848376496,0.03796183133223298,3.9874093630427825,0.4930139720558882,5.781089205649861,0.04600168402563527,5.786714724411835,0.49101796407185627,pca_trans
norm,0.0719333208747078,6.440034733436073e-05,0.06661422448879532,0.7405189620758483,0.07279359043215904,4.546208049363512e-05,0.07121552196511705,0.590818363273453,pca_trans
tss,2158.099190933963,22240.028190864043,2148.7246524626003,0.5129740518962076,1552.770102439872,11422.688545741144,1522.3457856048803,0.6027944111776448,pca_trans
hubers,5.219355144133391,0.016465241488209985,3.962565793074185,1.0,7.696269363702497,0.018157896511622803,5.571545834732505,1.0,min_max
norm,0.07505660596233504,3.094032733969436e-05,0.08758412476791975,0.027944111776447105,0.07992520666980153,2.0024625923019653e-05,0.08226837447086587,0.29740518962075846,min_max
tss,4237.032170546077,18418.19450537764,1895.9171590162946,1.0,3456.2431484354165,14460.030905291855,1417.8916492482692,1.0,min_max
hubers,3.744397623167647,0.005258995196840422,3.962565793074185,0.001996007984031936,5.510076883163789,0.0025517024265094886,5.571545834732505,0.04790419161676647,random_order
norm,0.08231114459965548,4.4913065157313e-05,0.08758412476791975,0.18363273453093812,0.08597108836612642,3.4637458550319e-05,0.08226837447086587,0.7425149700598802,random_order
tss,2207.481914288975,482.0874700600504,1895.9171590162946,1.0,1821.0488509859383,605.5859108268454,1417.8916492482692,1.0,random_order
hubers,3.86915409110086,0.036886292095940715,3.962565793074185,0.32934131736526945,5.5553526639653645,0.046469082455587854,5.571545834732505,0.46107784431137727,pca_trans
norm,0.07857119708268917,7.47598916842463e-05,0.08758412476791975,0.15169660678642716,0.07554251504814513,4.0719800103406856e-05,0.08226837447086587,0.1377245508982036,pca_trans
tss,1931.8552319775438,17780.91052890411,1895.9171590162946,0.6047904191616766,1405.8093016603389,9331.782543735659,1417.8916492482692,0.4031936127744511,pca_trans
hubers,5.643215239337811,0.019204279726573133,3.945652876204134,1.0,8.315723652912686,0.025853904994147137,5.682055609336029,1.0,min_max
norm,0.07275940263676474,3.3209581732385346e-05,0.08103724412180448,0.07984031936127745,0.07588387451997543,1.668577114462719e-05,0.08179079943166856,0.09780439121756487,min_max
tss,4961.002826450928,38413.70112816219,2131.7685674363447,1.0,4092.1003315863395,36019.875097267744,1566.0567871234148,1.0,min_max
hubers,3.796804311244265,0.01114119332773188,3.945652876204134,0.001996007984031936,5.637605098188795,0.00679370528966911,5.682055609336029,0.36726546906187624,random_order
norm,0.07216579113223458,5.439683842347507e-05,0.08103724412180448,0.11776447105788423,0.0807487664262805,4.1554273497388395e-05,0.08179079943166856,0.42714570858283435,random_order
tss,2410.049115241915,2791.9369784785554,2131.7685674363447,1.0,2017.5522823433964,3094.820381856465,1566.0567871234148,1.0,random_order
hubers,3.8678344467707477,0.03125590676932784,3.945652876204134,0.3373253493013972,5.606975409325292,0.03638292821851362,5.682055609336029,0.3473053892215569,pca_trans
norm,0.07605225785786555,7.0996273695742e-05,0.08103724412180448,0.27944111776447106,0.07693947534760127,5.1366404432491324e-05,0.08179079943166856,0.25149700598802394,pca_trans
tss,2042.5480170059689,16828.979351119448,2131.7685674363447,0.2435129740518962,1487.322735237288,10431.247410097774,1566.0567871234148,0.2155688622754491,pca_trans
hubers,5.7933862572542,0.026064548502087673,3.725351730777177,1.0,8.424860039054506,0.030349339317801587,5.658462929614988,1.0,min_max
norm,0.08196881375469187,3.983059097765308e-05,0.0689321922515691,0.9900199600798403,0.07791005221121106,1.8273096355677997e-05,0.0724039594373085,0.908183632734531,min_max
tss,4758.831732066475,24124.571025747864,2088.3888057735126,1.0,3818.727206874635,15625.918336421748,1471.1538487783891,1.0,min_max
hubers,3.7485037172073588,0.007636744241438532,3.725351730777177,0.7445109780439122,5.532390908169377,0.004059299609908931,5.658462929614988,0.001996007984031936,random_order
norm,0.073406549479106,4.3416242814450396e-05,0.0689321922515691,0.7524950099800399,0.07834387505444873,4.0816513285829425e-05,0.0724039594373085,0.8383233532934131,random_order
tss,2264.4813344778463,525.1362566637223,2088.3888057735126,1.0,1872.9140963470625,743.2621827383153,1471.1538487783891,1.0,random_order
hubers,3.865395088896857,0.030469579274991096,3.725351730777177,0.812375249500998,5.611500040140031,0.0364428391029943,5.658462929614988,0.3872255489021956,pca_trans
norm,0.07156666698036125,7.005606803760521e-05,0.0689321922515691,0.6067864271457086,0.07372978451294906,5.4039105732340007e-05,0.0724039594373085,0.5489021956087824,pca_trans
tss,2027.8760282406952,18144.92958630711,2088.3888057735126,0.3033932135728543,1432.9052948873766,10267.54058413765,1471.1538487783891,0.3273453093812375,pca_trans
hubers,6.8902894890278334,0.032787334093197944,4.069414934676095,1.0,9.93926895343375,0.036951026124888806,5.9121961659711895,1.0,min_max
norm,0.0728400105840226,3.0415901017624524e-05,0.050262182724714326,1.0,0.0640417893497299,1.044228517032257e-05,0.0567837879059184,0.9920159680638723,min_max
tss,6598.0443533190155,41321.871556255486,2386.1057441540916,1.0,5447.322818147575,31210.75442621798,1771.7169015877873,1.0,min_max
hubers,3.9638205713040637,0.013733000578320864,4.069414934676095,0.03792415169660679,5.880799477083492,0.0062315823710243304,5.9121961659711895,0.4111776447105788,random_order
norm,0.05639615585801093,3.2279663503935083e-05,0.050262182724714326,0.8522954091816367,0.06201214060879157,2.837342697065697e-05,0.0567837879059184,0.8283433133732535,random_order
tss,2635.078905529076,696.3942520607662,2386.1057441540916,1.0,2189.940475748346,1003.8811058803225,1771.7169015877873,1.0,random_order
hubers,4.124175439784291,0.0367741827930591,4.069414934676095,0.6227544910179641,5.971569157166911,0.04630956686026478,5.9121961659711895,0.5888223552894212,pca_trans
norm,0.07152944409592706,6.522211855489204e-05,0.050262182724714326,0.998003992015968,0.07034355298448437,3.829979491139631e-05,0.0567837879059184,0.9880239520958084,pca_trans
tss,2314.9648709813905,23994.784826628813,2386.1057441540916,0.3153692614770459,1715.4379607091312,13637.102746445042,1771.7169015877873,0.29740518962075846,pca_trans
hubers,5.612846640243955,0.022262719579991,3.3514133115486207,1.0,8.223027897254093,0.024196735054021253,5.618502606125274,1.0,min_max
norm,0.07696872351615598,4.315118384351196e-05,0.08833725088834328,0.04790419161676647,0.07605393492483631,1.7002377330894944e-05,0.07467644039104779,0.6347305389221557,min_max
tss,4720.8781246759,26011.298291378476,2170.9694000067802,1.0,3865.461131830468,18248.084340219222,1702.1386428430496,1.0,min_max
hubers,3.7280581616389874,0.010097200766565872,3.3514133115486207,0.9920159680638723,5.528472838455358,0.00833976800641813,5.618502606125274,0.22554890219560877,random_order
norm,0.06983912601177855,4.520394051947748e-05,0.08833725088834328,0.013972055888223553,0.07781798434363275,3.5108199871574434e-05,0.07467644039104779,0.6806387225548902,random_order
tss,2306.379561849662,5944.870291637239,2170.9694000067802,0.998003992015968,1921.60346782147,6484.479602144387,1702.1386428430496,1.0,random_order
hubers,3.844910240011448,0.02737248120294016,3.3514133115486207,0.9960079840319361,5.604596470212731,0.034097083760047116,5.618502606125274,0.47105788423153694,pca_trans
norm,0.07698867480869644,7.291019908818255e-05,0.08833725088834328,0.09181636726546906,0.0776216573233438,4.268020287659681e-05,0.07467644039104779,0.6626746506986028,pca_trans
tss,2124.859898204431,16105.733305192123,2170.9694000067802,0.32934131736526945,1631.717697290003,10111.389126861943,1702.1386428430496,0.23353293413173654,pca_trans
hubers,6.114310196207018,0.022080255175251542,4.2845913279318335,1.0,9.014605287844887,0.031191294890013394,6.188842902165379,1.0,min_max
norm,0.06457146451722882,2.503289051536139e-05,0.0686487943717732,0.20958083832335328,0.06885749188157429,1.3371531913007717e-05,0.07480252275842283,0.06986027944111776,min_max
tss,5852.422735764176,54062.83814458961,2578.100666263164,1.0,4806.490095761056,50510.86581963121,1826.3442997868606,1.0,min_max
hubers,4.121677049477606,0.015891841011368417,4.2845913279318335,0.003992015968063872,6.137346543157863,0.0093534473667873,6.188842902165379,0.3932135728542914,random_order
norm,0.06766763450003516,3.821491836773679e-05,0.0686487943717732,0.3972055888223553,0.07539510082702333,2.9675316543113423e-05,0.07480252275842283,0.5349301397205589,random_order
tss,2823.5670859814036,7112.23023722999,2578.100666263164,1.0,2351.883282016015,7712.6099910417515,1826.3442997868606,1.0,random_order
hubers,4.18109774580546,0.02948366094755174,4.2845913279318335,0.281437125748503,6.120677239250275,0.03836930885688846,6.188842902165379,0.36926147704590817,pca_trans
norm,0.06651931412683205,5.931599193472643e-05,0.0686487943717732,0.36127744510978044,0.07051439999895241,4.256930547295491e-05,0.07480252275842283,0.24750499001996007,pca_trans
tss,2482.554860042547,22955.014244690836,2578.100666263164,0.281437125748503,1789.4668486105213,12713.640288398125,1826.3442997868606,0.36726546906187624,pca_trans
hubers,6.071412899771954,0.02567102957447808,4.551634302327153,1.0,8.960581574081939,0.03153314126063241,6.6447811135822965,1.0,min_max
norm,0.06445886106122999,2.4132565675858476e-05,0.06855943316427869,0.20758483033932135,0.06886328609363336,1.644487705649432e-05,0.07849935796799497,0.007984031936127744,min_max
tss,5825.242158818787,59679.10257858123,2962.7422859818566,1.0,4820.613155440188,56488.031903994655,2199.9615185387256,1.0,min_max
hubers,4.325636053884684,0.006864080549721306,4.551634302327153,0.001996007984031936,6.3905446136348845,0.004463699263731554,6.6447811135822965,0.001996007984031936,random_order
norm,0.06876781106656671,3.688958785748085e-05,0.06855943316427869,0.4870259481037924,0.0756999714369139,2.9815563999420085e-05,0.07849935796799497,0.3013972055888224,random_order
tss,2993.114916239854,1670.6198842814163,2962.7422859818566,0.810379241516966,2444.5766136836783,2000.4453292321703,2199.9615185387256,1.0,random_order
hubers,4.4585830177153944,0.029351164002874585,4.551634302327153,0.3013972055888224,6.5405096606271655,0.04071346362522223,6.6447811135822965,0.3213572854291417,pca_trans
norm,0.06271980573799477,4.909279156520198e-05,0.06855943316427869,0.20758483033932135,0.06620031007478229,4.184988435081315e-05,0.07849935796799497,0.029940119760479042,pca_trans
tss,2935.184367088387,31889.292560666665,2962.7422859818566,0.4750499001996008,2226.442054338235,22204.786232799994,2199.9615185387256,0.5788423153692615,pca_trans
hubers,5.711670234053428,0.019262096407396206,4.096213003998453,1.0,8.409016944992489,0.023384569654610273,5.918977316059724,1.0,min_max
norm,0.07083113516232839,2.7788467828944125e-05,0.06622505258012781,0.7924151696606786,0.0749907264228971,1.7285824056294198e-05,0.07366088846086492,0.6487025948103793,min_max
tss,4973.270162425524,25595.405006427605,2242.4407651275174,1.0,4000.8592949714744,18418.462521987865,1565.172854924203,1.0,min_max
hubers,3.9521598256707513,0.012914893293075142,4.096213003998453,0.021956087824351298,5.864426521418576,0.008440052235816503,5.918977316059724,0.3393213572854291,random_order
norm,0.07232242647229321,4.252320972214153e-05,0.06622505258012781,0.8203592814371258,0.07896359742688668,3.4870442683823765e-05,0.07366088846086492,0.8043912175648703,random_order
tss,2557.750995014458,6557.715510703346,2242.4407651275174,1.0,2120.31781106155,7210.75248114293,1565.172854924203,1.0,random_order
hubers,4.077210593240196,0.037357441251575224,4.096213003998453,0.48502994011976047,5.8953813967420645,0.0477817904728814,5.918977316059724,0.4431137724550898,pca_trans
norm,0.07090656480424047,5.991157727124706e-05,0.06622505258012781,0.7365269461077845,0.07125958831374789,3.95619079078269e-05,0.07366088846086492,0.3592814371257485,pca_trans
tss,2206.9821083701922,23165.46219449134,2242.4407651275174,0.3772455089820359,1568.326293286115,11708.257734272562,1565.172854924203,0.47904191616766467,pca_trans
hubers,5.539384855747185,0.022643318979635507,4.023546085497743,1.0,8.171709337070524,0.0258479269560171,5.888426609395349,1.0,min_max
norm,0.07113864088088537,2.4786065599035755e-05,0.07803068218500413,0.08183632734530938,0.07654363600493394,1.92119073465608e-05,0.08031550739407434,0.18562874251497005,min_max
tss,4742.981132645142,29094.760704803324,2194.07033384785,1.0,3830.662321940159,20415.1185991534,1570.3394048489536,1.0,min_max
hubers,3.9658870569446063,0.0062542536138056985,4.023546085497743,0.1596806387225549,5.8549825857734366,0.002764943594651295,5.888426609395349,0.2774451097804391,random_order
norm,0.07767136346312939,3.886398483726875e-05,0.07803068218500413,0.4630738522954092,0.08467601223539035,3.5557997533838625e-05,0.08031550739407434,0.7524950099800399,random_order
tss,2488.27777537038,680.6556841941944,2194.07033384785,1.0,2021.6135402312646,948.116984840532,1570.3394048489536,1.0,random_order
hubers,4.0418270530058535,0.034791618853154675,4.023546085497743,0.5528942115768463,5.842143776621742,0.04976843871573941,5.888426609395349,0.4111776447105788,pca_trans
norm,0.07208915045757942,6.883122516071907e-05,0.07803068218500413,0.2315369261477046,0.07243599670934306,4.4282327272863216e-05,0.08031550739407434,0.11776447105788423,pca_trans
tss,2190.090598330582,23493.374840271183,2194.07033384785,0.46706586826347307,1576.7413324937247,11783.380852875222,1570.3394048489536,0.5049900199600799,pca_trans
