,index,mean_2,var_2,og_var_2,p_val_2,mean_3,var_3,og_var_3,p_val_3,mean_4,var_4,og_var_4,p_val_4,mean_5,var_5,og_var_5,p_val_5,mean_6,var_6,og_var_6,p_val_6,mc_type,k,n,feat,noise,sep
10,norm,0.06966396962557332,3.668565743589632e-05,0.08333951412688143,0.017964071856287425,0.0723420979820832,1.9289957534006517e-05,0.09098879822372725,0.001996007984031936,0.06894557187970035,1.5333996827095945e-05,0.09069326544072437,0.001996007984031936,0.06427211930734174,1.2000097944270269e-05,0.0832805338889036,0.001996007984031936,0.059685405415575106,8.932401048098341e-06,0.07627681914743693,0.001996007984031936,min_max,2,100,10,0,1
11,tss,6712.731338315644,34460.21288801767,3066.6944701456887,1.0,6106.941621589258,29503.397576326213,2641.4349004719584,1.0,5657.251247011934,26636.10674618526,2343.0835147586886,1.0,5304.045307387119,23880.841203047326,2109.604783524834,1.0,5014.36370385849,22149.219362289503,1946.9209683867164,1.0,min_max,2,100,10,0,1
12,hubers,4.455872919238407,0.020707640691273798,4.684765445939654,0.001996007984031936,5.928626445273768,0.007891128351107191,5.907952214003563,0.6806387225548902,6.646890983601776,0.004965382101708594,6.710091064090423,0.16167664670658682,7.066154956019767,0.003612774699203225,7.187654058777935,0.001996007984031936,7.332521402999469,0.003416384745214668,7.45011605812168,0.001996007984031936,random_order,2,100,10,0,1
13,norm,0.06625397479344576,4.566277289919973e-05,0.08333951412688143,0.01996007984031936,0.07491693474117864,3.6700402456895525e-05,0.09098879822372725,0.011976047904191617,0.07358680658336095,3.111179398527793e-05,0.09069326544072437,0.001996007984031936,0.06995977765946375,2.5891124639669262e-05,0.0832805338889036,0.00998003992015968,0.06562449910629282,2.2029191503147943e-05,0.07627681914743693,0.013972055888223553,random_order,2,100,10,0,1
14,tss,3344.9475141532876,803.7406366273996,3066.6944701456887,1.0,3041.463274165822,1181.9445997128305,2641.4349004719584,1.0,2815.2369696715614,1373.0296560517475,2343.0835147586886,1.0,2638.6885206225365,1443.8034948057348,2109.604783524834,1.0,2497.031680976962,1381.50844023564,1946.9209683867164,1.0,random_order,2,100,10,0,1
15,hubers,4.551709394329216,0.038109382955930075,4.684765445939654,0.25948103792415167,5.981619493986995,0.039316343614899954,5.907952214003563,0.6467065868263473,6.664226986777669,0.0405680246133457,6.710091064090423,0.4291417165668663,7.059507896500583,0.04546852893282184,7.187654058777935,0.27944111776447106,7.31889529417046,0.04610608759966034,7.45011605812168,0.26746506986027946,pca_trans,2,100,10,0,1
16,norm,0.07337970556123707,6.494428319390015e-05,0.08333951412688143,0.11177644710578842,0.07617907603942896,5.320717490494466e-05,0.09098879822372725,0.027944111776447105,0.07202635750572861,4.021457330952154e-05,0.09069326544072437,0.003992015968063872,0.06667163298235378,3.1764240628859506e-05,0.0832805338889036,0.005988023952095809,0.06152252064551805,2.9878194689407127e-05,0.07627681914743693,0.007984031936127744,pca_trans,2,100,10,0,1
17,tss,3084.6758168369424,25736.01187506164,3066.6944701456887,0.5269461077844312,2723.69358207536,20452.388234304533,2641.4349004719584,0.7245508982035929,2479.144399177541,16637.820843487054,2343.0835147586886,0.846307385229541,2297.770515681658,14289.497408293522,2109.604783524834,0.9481037924151696,2156.142246066837,12578.204021823974,1946.9209683867164,0.9800399201596807,pca_trans,2,100,10,0,1
18,hubers,8.052030118168958,0.037375790982384915,7.590424394871857,0.9780439121756487,10.59114361423265,0.04815035097288734,8.69860652827746,1.0,11.812436218626287,0.04597952737156406,9.67330774923203,1.0,12.532623457507977,0.04662468955733843,9.951502655592735,1.0,12.991639587271118,0.04715837468883001,10.24236408760988,1.0,min_max,2,100,10,0,3
19,norm,0.05563813679550788,1.7980928343256208e-05,0.09421297253485897,0.001996007984031936,0.060414660318330024,1.3223753446663208e-05,0.07552976864916607,0.001996007984031936,0.05766619613775713,1.0165964277507916e-05,0.055654216186172875,0.7345309381237525,0.053579495699626764,8.120193595580818e-06,0.04897894572745718,0.9481037924151696,0.04958424798481621,6.952701852843234e-06,0.04133478883531208,1.0,min_max,2,100,10,0,3
20,tss,9746.182819019432,89192.60077690007,3001.3066504859494,1.0,8621.214016967091,67237.09870190138,2604.625007445963,1.0,7852.049555952895,55631.68777812969,2352.1019648894594,1.0,7271.893403563029,50004.990660331474,2181.2848593772183,1.0,6812.268610580232,45637.22988981266,2047.5736487265326,1.0,min_max,2,100,10,0,3
21,hubers,6.376310472333018,0.009157624760179566,7.590424394871857,0.001996007984031936,8.387736640470706,0.008147047205846775,8.69860652827746,0.001996007984031936,9.384222537257449,0.0038436389704368133,9.67330774923203,0.001996007984031936,9.949137070034507,0.003263003136367599,9.951502655592735,0.5688622754491018,10.31070965323185,0.003035502847485424,10.24236408760988,0.8782435129740519,random_order,2,100,10,0,3
22,norm,0.06072039964123261,1.5169060127559739e-05,0.09421297253485897,0.001996007984031936,0.06736617014190477,1.4248898491463018e-05,0.07552976864916607,0.029940119760479042,0.06550825127928965,1.2310135512411817e-05,0.055654216186172875,0.998003992015968,0.06169855077480582,1.0612160373685433e-05,0.04897894572745718,1.0,0.05766339157099475,8.918836067428253e-06,0.04133478883531208,1.0,random_order,2,100,10,0,3
23,tss,6174.23840810811,3376.783023138894,3001.3066504859494,1.0,5441.074956290385,5209.247491923811,2604.625007445963,1.0,4910.033902727527,5597.115308216644,2352.1019648894594,1.0,4511.42339961162,5976.62550176119,2181.2848593772183,1.0,4196.211160207974,5963.248999718957,2047.5736487265326,1.0,random_order,2,100,10,0,3
24,hubers,6.728856046346002,0.15402425589593446,7.590424394871857,0.00998003992015968,8.302802096170065,0.24106926940239956,8.69860652827746,0.21756487025948104,9.067299491648866,0.22700372092110047,9.67330774923203,0.10379241516966067,9.579617736102382,0.20838901634885915,9.951502655592735,0.21756487025948104,9.904408398740285,0.2070779594426344,10.24236408760988,0.24750499001996007,pca_trans,2,100,10,0,3
25,norm,0.05465936426261335,5.334101803923692e-05,0.09421297253485897,0.001996007984031936,0.0541504243667148,2.718762008811603e-05,0.07552976864916607,0.001996007984031936,0.0471450229120945,1.8400977826961156e-05,0.055654216186172875,0.031936127744510975,0.0398799169355481,1.3270821535127153e-05,0.04897894572745718,0.013972055888223553,0.03464150794000253,1.0844544737225678e-05,0.04133478883531208,0.03792415169660679,pca_trans,2,100,10,0,3
